street,street number,complete address,long,lat,commune,neighborhood
ANGEL GALLARDO AV.,195,Angel Gallardo 195,-58.4349823,-34.6034094,15,VILLA CRESPO
AQUINO,5267,aquino 5267,-58.4736602,-34.671706,8,VILLA LUGANO
ARGERICH,1138,Argerich 1138,-58.4758378,-34.6208092,11,VILLA SANTA RITA
ASAMBLEA AV.,647,asamblea 647,-58.434804,-34.6343486,7,PARQUE CHACABUCO
AVELLANEDA AV.,3044,Av avellaneda 3044,-58.4737101,-34.627079,7,FLORES
FRANCISCO BEIRO AV.,,Av Beiro 4983,-58.5202851,-34.6109848,11,VILLA DEVOTO
CARABOBO AV.,1189,Av Carabobo 1189,-58.449859,-34.638798,7,FLORES
CASEROS AV.,2250,Av Caseros 2250,-58.3922084,-34.6346219,4,PARQUE PATRICIOS
CASEROS AV.,2300,Av Caseros 2300,-58.3952569,-34.6352187,4,PARQUE PATRICIOS
CHICLANA AV.,3520,Av chiclana 3520,-58.413988,-34.6362595,5,BOEDO
CHICLANA AV.,3312,Av chiclana 3312,-58.4112457,-34.6345561,5,BOEDO
CHORROARIN AV.,751,Av chorroarin 751,-58.4723078,-34.5886949,15,PATERNAL
CORDOBA AV.,5529,AV CORDOBA 5529,-58.439667,-34.587816,14,PALERMO
CORDOBA AV.,4863,Av Cordoba 4863,-58.4329215,-34.5922948,14,PALERMO
CORDOBA AV.,3797,Av Cordoba 3797,-58.4199852,-34.5976799,14,PALERMO
CORRIENTES AV.,4782,Av Corrientes 4782,-58.4333193,-34.6017905,15,VILLA CRESPO
CORRIENTES AV.,5024,Av Corrientes 5022,-58.4368059,-34.6006188,15,VILLA CRESPO
CORRIENTES AV.,5878,Av Corrientes 5878,-58.4448481,-34.5943785,15,VILLA CRESPO
CORRIENTES AV.,4774,Av Corrientes 4774,-58.4331462,-34.6018484,15,VILLA CRESPO
CORRIENTES AV.,4562,Av Corrientes 4562,-58.4295342,-34.6024046,5,ALMAGRO
CORRIENTES AV.,4752,Av Corrientes 4752,-58.4329917,-34.6019001,15,VILLA CRESPO
CORRIENTES AV.,5554,Av Corrientes 5554,-58.4421955,-34.5968423,15,VILLA CRESPO
CORRIENTES AV.,4744,Av Corrientes 4744,-58.4329193,-34.6019244,15,VILLA CRESPO
CORRIENTES AV.,4720,Av Corrientes 4720,-58.4327211,-34.6019907,15,VILLA CRESPO
COSTANERA AV.,1200,Av costaneta 1200,-58.393197,-34.572222,2,RECOLETA
DE LOS INCAS AV.,4018,av de los incas 4018,-58.4682109,-34.5779912,15,VILLA ORTUZA
DORREGO AV.,1457,AV DORREGO 1457,-58.4448657,-34.5850641,15,CHACARITA
EVA PERON AV.,6166,AV EVA PERON 6166,-58.49117,-34.665918,8,VILLA LUGANO
EVA PERON AV.,6815,AV EVA PERON 6815,-58.496021,-34.669079,9,MATADEROS
EVA PERON AV.,7431,AV EVA PERON 7431,-58.501397,-34.673169,9,MATADEROS
EVA PERON AV.,6591,AV EVA PERON 6591,-58.49419,-34.6684053,9,MATADEROS
EVA PERON AV.,7120,AV EVA PERON 7120,-58.4983311,-34.6722183,8,VILLA LUGANO
EVA PERON AV.,7422,AV EVA PERON 7422,-58.47206,-34.652206,8,VILLA LUGANO
GENERAL LAS HERAS AV.,2071,Av gral las heras 2071,-58.3946084,-34.5894487,2,RECOLETA
GENERAL LAS HERAS AV.,3079,Av gral las heras 3079,-58.4047984,-34.583331,14,PALERMO
GRAL. PAZ AV.,8830,Av gral paz 8830,-58.5302437,-34.6189285,10,VILLA REAL
GRAL. PAZ AV.,9010,Av gral paz 9010,-58.5300589,-34.6219261,10,VILLA REAL
GRAL. PAZ AV.,10910,Av gral paz 10910,-58.5288121,-34.6431264,9,LINIERS
JUAN DE GARAY AV.,3585,Av Juan de Garay 3585,-58.4155995,-34.6311993,5,BOEDO
MEDRANO AV.,218,Av Medrano 218,-58.4215794,-34.6082324,5,ALMAGRO
MEDRANO AV.,1010,Av Medrano 1010,-58.420158,-34.5972806,14,PALERMO
MEDRANO AV.,1212,Av Medrano 1212,-58.4198186,-34.5952944,14,PALERMO
NAZCA AV.,526,526 NAZCA AV.,-58.471771,-34.6261823,7,FLORES
OLAZABAL AV.,4418,av olazabal 4418,-58.4787074,-34.5724408,12,VILLA URQUIZA
OLAZABAL AV.,3632,av olazabal 3632,-58.4714624,-34.5680994,13,BELGRANO
OLAZABAL AV.,4010,av olazabal 4010,-58.4748481,-34.5701558,12,VILLA URQUIZA
PAVON AV.,3892,Av pavon 3892,-58.4190123,-34.6304428,5,BOEDO
COSTANERA RAFAEL OBLIGADO AV.,4560,"4560 OBLIGADO RAFAEL, AV.COSTANERA",-58.4195769,-34.554091,14,PALERMO
RIVADAVIA AV.,7747,av Rivadavia 7747,-58.4741685,-34.6318302,10,FLORESTA
TUYUTI,6704,TUYUTI 6704,-58.5206569,-34.6445289,9,LINIERS
RIVADAVIA AV.,6195,AV RIVADAVIA 6195,-58.4538962,-34.6254873,6,CABALLITO
SAN JUAN AV.,3820,3820 SAN JUAN AV.,-58.4191131,-34.6259573,5,BOEDO
SANTA FE AV.,2530,Av santa fe 2530,-58.402875,-34.594382,2,RECOLETA
BOEDO AV.,2059,Av. Boedo 2059,-58.4160812,-34.6383513,5,BOEDO
INDEPENDENCIA AV.,2271,AV. INDEPENDENCIA 2271,-58.3987714,-34.6184421,3,BALVANERA
JUAN BAUTISTA ALBERDI AV.,5108,"5108 ALBERDI, JUAN BAUTISTA AV.",-58.496922,-34.646578,9,MATADEROS
JUJUY AV.,1197,AV. JUJUY 1197,-58.4023416,-34.6235074,3,SAN CRISTOBAL
JUAN DE GARAY AV.,1161,Av. Pres. Juan de Garay 1161,-58.381251,-34.626582,1,CONSTITUCION
JUAN DE GARAY AV.,957,Av. Pres. Juan de Garay 957,-58.4286269,-34.5773749,14,PALERMO
SAENZ AV.,52,av. saenz 52,-58.4159991,-34.6396863,4,NUEVA POMPEYA
RIVADAVIA AV.,11058,Av.Rivadavia 11058,-58.5199557,-34.6391019,9,LINIERS
RIVADAVIA AV.,11064,Av.Rivadavia 11064,-58.5201377,-34.6390919,9,LINIERS
CALLAO AV.,69,AVENIDA CALLAO 69,-58.3919215,-34.6082478,1,SAN NICOLAS
COMODORO PY AV.,1880,AVENIDA COMODORO PY 1880,-58.369695,-34.5891429,1,RETIRO
DEL LIBERTADOR AV.,138,AVENIDA DEL LIBERTADOR FRENTE AL NRO 138,-58.3761244,-34.5924614,1,RETIRO
DEL LIBERTADOR AV.,60,AVENIDA DEL LIBERTADOR FRENTE AL NRO 60,-58.3748059,-34.5932766,1,RETIRO
MEDRANO AV.,1622,AVENIDA MEDRANO 1622,-58.4189991,-34.5906109,14,PALERMO
AYACUCHO,1281,Ayacucho 1281,-58.395668,-34.5935622,2,RECOLETA
BAIGORRIA,3295,Baigorria 3295,-58.4938852,-34.6053766,11,VILLA DEL PARQUE
BAIGORRIA,2318,Baigorria 2318,-58.4833108,-34.5982016,11,VILLA DEL PARQUE
BAIGORRIA,3585,Baigorria 3585,-58.4965077,-34.606897,11,VILLA DEL PARQUE
BELGRANO AV.,4010,Belgrano 4010,-58.4230319,-34.6158456,5,ALMAGRO
BERMUDEZ,1595,Bermudez 1595,-58.5042696,-34.6233942,10,MONTE CASTRO
QUINTINO BOCAYUVA,206,Bocayuva Quintino 206,-58.4229823,-34.6149719,5,ALMAGRO
BOEDO AV.,697,Boedo Av 697,-58.4166034,-34.6208294,5,ALMAGRO
BOEDO AV.,749,BOEDO AV 749,-58.4165282,-34.6216215,5,BOEDO
BOUCHARD,504,Bouchard 504,-58.3692512,-34.6016219,1,SAN NICOLAS
BOYACA AV.,1053,BOYACA 1053,-58.464192,-34.6158859,7,FLORES
BRASIL,1117,Brasil 1117,-58.3802263,-34.6277164,1,CONSTITUCION
BRASIL,1195,Brasil 1195,-58.3824265,-34.6278979,1,CONSTITUCION
BULNES,480,Bulnes 480,-58.4184114,-34.605583,5,ALMAGRO
BULNES,1422,BULNES 1422,-58.4167474,-34.59528,14,PALERMO
CRISOLOGO LARRALDE AV.,2085,"2085  LARRALDE, CRISOLOGO AV.",-58.4650689,-34.5473196,13,NUÑE
CALLAO AV.,485,Callao 485,-58.3922683,-34.6034856,1,SAN NICOLAS
LUIS M. CAMPOS AV.,86,"86 CAMPOS, LUIS M. AV. ",-58.43046,-34.575644,14,PALERMO
CARLOS CALVO,3975,Carlos Calvo 3975,-58.4216011,-34.6247039,5,BOEDO
CARLOS PELLEGRINI,1253,CARLOS PELLEGRINI FRENTE AL NRO 1253,-58.3815083,-34.5935467,1,RETIRO
CARLOS PELLEGRINI,1441,CARLOS PELLEGRINI FRENTE AL NRO 1441,-58.3814815,-34.5911599,1,RETIRO
CARLOS PELLEGRINI,1445,CARLOS PELLEGRINI FRENTE AL NRO 1445,-58.3814815,-34.5910711,1,RETIRO
CASARES AV.,3475,Casares 3475,-58.4090144,-34.5759402,14,PALERMO
CASTAÑARES AV,2067,castaï¿½ares 2,-58.4439771,-34.6424745,7,PARQUE CHACABUCO
CASTRO BARROS AV.,575,CASTRO BARROS 575,-58.4196963,-34.618554,5,ALMAGRO
CASTRO BARROS AV.,171,Castro Barros 171,-58.4205559,-34.6138172,5,ALMAGRO
CASTRO BARROS AV.,147,Castro Barros 147,-58.4205559,-34.6138172,5,ALMAGRO
CASTRO BARROS AV.,983,Castro Barros 983,-58.4191903,-34.6242057,5,BOEDO
CASTRO BARROS AV.,2181,Castro barros 2181,-58.4174605,-34.6379891,5,BOEDO
CERVIÑO AV,4816, 4816 CERVIÑO AV,-58.4254128,-34.5743109,14,PALERMO
GRAL. CESAR DIAZ,2890,Cesar Diaz 2890,-58.4786826,-34.6143077,11,VILLA SANTA RITA
CNEL. RAMON LISTA,5291,Cnel Ramon lista 5210,-58.5230987,-34.6136151,11,VILLA DEVOTO
CONCORDIA,4312,Concordia 4312,-58.5075789,-34.5940877,11,VILLA DEVOTO
CONDE,3586,CONDE 3586,-58.4768162,-34.554044,12,SAAVEDRA
CONGRESO AV.,5206,5206 CONGRESO AV.,-58.4915808,-34.5705904,12,VILLA URQUIZA
CONGRESO AV.,5218,5218 CONGRESO AV.,-58.4916503,-34.5706269,12,VILLA URQUIZA
CONGRESO AV.,5489,CONGRESO AV. 5489,-58.494642,-34.572063,12,VILLA URQUIZA
CONGRESO AV.,5504,5504 CONGRESO AV.,-58.4949316,-34.5723483,12,VILLA URQUIZA
CORRIENTES AV.,4210,Corrientes Av 4210,-58.4242605,-34.6029298,5,ALMAGRO
CORRIENTES AV.,6712,CORRIENTES AV. 6712,-58.4529396,-34.5882276,15,CHACARITA
CRAMER AV.,2887,cramer 2887,-58.4669442,-34.5580657,13,BELGRANO
CRAMER AV.,3775,cramer 3775,-58.4738676,-34.5499095,12,SAAVEDRA
CRAMER,4010,cramer 4010,-58.4752149,-34.5474973,12,SAAVEDRA
CRISOLOGO LARRALDE AV.,3445," 3445  LARRALDE, CRISOLOGO AV.",-58.4773459,-34.553975,12,SAAVEDRA
CRISOLOGO LARRALDE AV.,3195," 3195  LARRALDE, CRISOLOGO AV.",-58.4749937,-34.5526698,12,SAAVEDRA
LISANDRO DE LA TORRE AV.,2260,LISANDRO DE LA TORRE AV. 2260,-58.5023563,-34.6606948,9,MATADEROS
DEAN FUNES,2183,Dean Funes 2183,-58.403869,-34.636695,5,PARQUE PATRICIOS
DEL CAMPO AV.,1071,Del Campo Av. 1071,-58.4648307,-34.5921058,15,PATERNAL
"DELLEPIANE, LUIS, TTE. GRAL. ",4230,dellepiane 4230,-58.4702262,-34.6591207,8,VILLA LUGANO
"DELLEPIANE, LUIS, TTE. GRAL. ",4992,dellepiane luis tte 4992,-58.4741949,-34.6679361,8,VILLA LUGANO
"DELLEPIANE, LUIS, TTE. GRAL. ",4730,dellepiane luis tte 4730,-58.4729971,-34.6652198,8,VILLA LUGANO
"DELLEPIANE, LUIS, TTE. GRAL. ",5216,dellepiane tte gral 5216,-58.4750761,-34.6699279,8,VILLA LUGANO
GRAL. CESAR DIAZ,2220,Diaz Cesar 2220,-58.4707858,-34.6101374,11,VILLA GRAL MITRE
DON PEDRO DE MENDOZA AV.,1609,AV. DON PEDRO DE MENDOZA 1609,-58.3572087,-34.6383473,4,LA BOCA
DON PEDRO DE MENDOZA AV.,1611,1611 DON PEDRO DE MENDOZA,-58.3572927,-34.6383879,4,LA BOCA
DON PEDRO DE MENDOZA AV.,1657,Don Pedro de Mendoza 1657,-58.357898,-34.6386809,4,LA BOCA
DORREGO AV.,3655,Dorrego 3655,-58.420801,-34.567047,14,PALERMO
DORREGO AV.,3690,Dorrego 3690,-58.4202863,-34.5658199,14,PALERMO
DORREGO AV.,3570,DORREGO AV. 3570,-58.4223928,-34.5691273,14,PALERMO
DORREGO AV.,3410,DORREGO AV. 3410,-58.4249836,-34.5714678,14,PALERMO
EMILIO CASTRO AV.,7381,"7381 CASTRO, EMILIO AV.",-58.521029,-34.654499,9,LINIERS
ELCANO AV.,3070,ELCANO 3070,-58.4585381,-34.5717091,13,COLEGIALES
ELCANO AV.,2755,ELCANO 2755,-58.4576235,-34.5684106,13,BELGRANO
ELCANO AV.,3002,ELCANO 3002,-58.458264,-34.5711386,13,COLEGIALES
ELCANO AV.,4570,Elcano Av. 4570,-58.4659392,-34.5901239,15,CHACARITA
EMILIO LAMARCA,2502,emilio Lamarca 2502,-58.4970605,-34.6084926,11,VILLA DEL PARQUE
ENTRE RIOS AV.,1358,1358 ENTRE RIOS AV.,-58.390914,-34.624659,1,CONSTITUCION
ENTRE RIOS AV.,1130,Entre Rios 1130,-58.3914386,-34.6218841,1,CONSTITUCION
ESPAÑA AV,3105,ESPAÑA AV. 310,-58.3550369,-34.6206657,4,LA BOCA
ESPAÑA AV,3251,ESPAÑA AV. 325,-58.3433748,-34.624003,4,LA BOCA
ESPAÑA AV,2306,ESPAÑA AV. 230,-58.3538309,-34.6222954,4,LA BOCA
ESPAÑA AV,2221,ESPAÑA AV. 222,-58.354317,-34.622699,4,LA BOCA
ESTADOS UNIDOS,3606,ESTADOS UNIDOS 3606,-58.4167063,-34.6225296,5,BOEDO
EVA PERON AV.,4108,Eva Perï¿½n 4,-58.4709365,-34.6508273,9,PARQUE AVELLANEDA
FAMATINA,3363,Famatina 3363,-58.4089391,-34.646043,4,PARQUE PATRICIOS
PRES. FIGUEROA ALCORTA AV.,5391,Figueroa Alcorta 5391,-58.4235461,-34.5620443,14,PALERMO
PRES. FIGUEROA ALCORTA AV.,6301,"FIGUEROA ALCORTA, PRES. AV. 6301",-58.431866,-34.5556149,14,PALERMO
PRES. FIGUEROA ALCORTA AV.,6870,"FIGUEROA ALCORTA, PRES. AV. 6870",-58.438976,-34.5491559,13,BELGRANO
CORONEL APOLINARIO D. FIGUEROA,12,"FIGUEROA, D. APOLINARIO, CORONEL 12",-58.4426306,-34.6023834,15,VILLA CRESPO
CORONEL APOLINARIO D. FIGUEROA,324,"FIGUEROA, D. APOLINARIO, CORONEL 324",-58.4458784,-34.6045969,15,VILLA CRESPO
FOREST AV.,770,FOREST AV. 770,-58.4555462,-34.5835653,15,CHACARITA
GALICIA,2918,Galicia 2918,-58.4760492,-34.6186181,11,VILLA SANTA RITA
JUAN DE GARAY AV.,2163,Garay 2163,-58.39503546,-34.62766605,2,RECOLETA
JUAN DE GARAY AV.,1802,Garay 1802,-58.3912838,-34.6273386,4,PARQUE PATRICIOS
JUAN DE GARAY AV.,1804,Garay 1804,-58.3913031,-34.6273388,4,PARQUE PATRICIOS
JUAN DE GARAY AV.,1810,Garay 1810,-58.391361,-34.6273394,4,PARQUE PATRICIOS
JUAN DE GARAY AV.,1475,Garay juan de av 1475,-58.3867831,-34.6270183,1,CONSTITUCION
GAVILAN,3608,Gavilan 3608,-58.4871653,-34.5892688,15,AGRONOMIA
GRITO DE ASENCIO,3110,Grito de asencio 3110,-58.4053026,-34.6467069,4,PARQUE PATRICIOS
GUZMAN AV.,960,GUZMAN AV. 960,-58.457772,-34.586413,15,CHACARITA
HERRERA,1099,HERRERA 1099,-58.37723,-34.64027,4,BARRACAS
GRAL. HORNOS,21,Hornos gral 21,-58.3788512,-34.6301483,1,CONSTITUCION
GRAL. HORNOS,41,Hornos gral 21,-58.378855,-34.630147,1,CONSTITUCION
INDEPENDENCIA AV.,197,INDEPENDENCIA AV. 197,-58.368549,-34.617024,1,SAN TELMO
GRAL. IRIARTE AV.,3195,Iriarte 3195,-58.3920208,-34.6512373,4,BARRACAS
IRIGOYEN,1097,Irigoyen 1097,-58.5137894,-34.630379,10,VILLA LURO
IRIGOYEN,1483,Irigoyen 1483,-58.5182289,-34.6269597,10,MONTE CASTRO
IRIGOYEN,1889,Irigoyen 1889,-58.522514,-34.623658,10,VILLA REAL
JOSE LEON CABEZON,3681,"CABEZON, JOSE LEON 3681",-58.5158624,-34.5894507,11,VILLA DEVOTO
JOSE CUBAS,3385,J.cubas 3385,-58.5064694,-34.5923869,11,VILLA DEVOTO
JUAN AGUSTIN GARCIA,2702,Juan a garcia 2702,-58.4798172,-34.6091984,11,VILLA SANTA RITA
JUAN AGUSTIN GARCIA,1826,Juan Agustin Garcia 1826,-58.4686878,-34.6037191,11,VILLA GRAL MITRE
JUAN B. JUSTO AV.,9381,"9381 JUSTO, JUAN B. AV.",-58.5226445,-34.633906,10,VERSALLES
JUNIN,786,Junin 786,-58.3972008,-34.6002442,3,BALVANERA
JURAMENTO,1581,JURAMENTO 1581,-58.4486684,-34.5572189,13,BELGRANO
LA PAMPA,350,LA PAMPA 350,-58.4327699,-34.5521664,14,PALERMO
FEDERICO LACROZE AV.,4111,LACROZE FEDERICO AV. 4111,-58.4545632,-34.5860614,15,CHACARITA
ANDRES LAMAS,2524,"Lamas, Andres 2524",-58.4738565,-34.6035295,15,PATERNAL
CRISOLOGO LARRALDE AV.,5561,"5561  LARRALDE, CRISOLOGO AV.",-58.4986935,-34.5644924,12,SAAVEDRA
LARRAYA,2389,LARRAYA 2389,-58.4898935,-34.6606487,9,MATADEROS
LARRAYA,2599,LARRAYA 2599,-58.4874317,-34.6626186,9,MATADEROS
GENERAL LAS HERAS AV.,2670,Las Heras General Av. 2670,-58.400279,-34.584831,2,RECOLETA
LIMA OESTE,1493,Lima 1493,-58.3823532,-34.6258491,1,CONSTITUCION
LIMA OESTE,1475,Lima 1475,-58.382361,-34.625597,1,CONSTITUCION
LIMA OESTE,1447,Lima 1447,-58.3823706,-34.625258,1,CONSTITUCION
LOPE DE VEGA AV.,908,lope de vega av. 908,-58.5033751,-34.6305538,10,VILLA LURO
LUIS M. CAMPOS AV.,1487,LUIS MARIA CAMPOS 1487,-58.443246,-34.562896,13,BELGRANO
LUIS M. CAMPOS AV.,1455,LUIS MARIA CAMPOS 1455,-58.442931,-34.563029,13,BELGRANO
LUIS M. CAMPOS AV.,1451,LUIS MARIA CAMPOS 1451,-58.443071,-34.563175,13,BELGRANO
LUIS M. CAMPOS AV.,1436,LUIS MARIA CAMPOS 1436,-58.443084,-34.563378,13,BELGRANO
MALABIA,210,MALABIA 210,-58.4416492,-34.6004469,15,VILLA CRESPO
SALVADOR MARIA DEL CARRIL AV.,2938,MARIA SALVADOR DEL CARRIL 2938,-58.4986177,-34.5910293,15,AGRONOMIA
SALVADOR MARIA DEL CARRIL AV.,2710,MARIA SALVADOR DEL CARRIL 2710,-58.4960612,-34.5894356,15,AGRONOMIA
MAURE,4121,MAURE 4121,-58.4523853,-34.5873407,15,CHACARITA
MAZA,636,MAZA 636,-58.4152712,-34.6185097,5,ALMAGRO
MEDRANO AV.,1418,MEDRANO 1418,-58.4193617,-34.592524,14,PALERMO
MELINCUE,3595,Melincue 3595,-58.4979319,-34.6051516,11,VILLA DEL PARQUE
MENDOZA,1624,Mendoza 1624,-58.449987,-34.5566532,13,BELGRANO
MIRALLA,116,Miralla 116 ,-58.5109343,-34.6404322,9,LINIERS
MIRALLA,402,Miralla 402,-58.5074581,-34.6430641,9,LINIERS
MONROE AV.,1047,MONROE 1047,-58.4459153,-34.5499108,13,BELGRANO
MONROE AV.,5873,MONROE 5873,-58.4950075,-34.5792714,12,VILLA URQUIZA
MONROE AV.,2995,Monroe 2995,-58.4654,-34.561333,13,BELGRANO
MONROE AV.,2933,Monroe 2933,-58.4650156,-34.5612454,13,BELGRANO
MONROE AV.,4927,Monroe Av 4927,-58.4845575,-34.5732024,12,VILLA URQUIZA
MONROE AV.,4989,Monroe av 4989,-58.4853373,-34.5736619,12,VILLA URQUIZA
MONROE AV.,4947,Monroe Av 4947,-58.4848957,-34.5734017,12,VILLA URQUIZA
MONROE AV.,4973,Monroe Av 4973,-58.485153,-34.5735534,12,VILLA URQUIZA
MONTEAGUDO,30,30 MONTEAGUDO,-58.4054187,-34.6378191,4,PARQUE PATRICIOS
MONTEAGUDO,474,Monteagudo 474,-58.4044383,-34.6429066,4,PARQUE PATRICIOS
ALICIA MOREAU DE JUSTO AV.,1524,"1524 MOREAU DE JUSTO, ALICIA AV.",-58.3658988,-34.6157223,1,PUERTO MADERO
ALICIA MOREAU DE JUSTO AV.,1580,"MOREAU DE JUSTO, ALICIA AV. 1420",-58.365947,-34.615201,1,PUERTO MADERO
MORON,3710,moron 3710,-58.4820931,-34.6267196,10,FLORESTA
MUÑECA,1427,MUÑECAS 142,-58.4511608,-34.5956276,15,VILLA CRESPO
NAZCA AV.,2087,Av. Nazca 2087,-58.4820009,-34.6105242,11,VILLA SANTA RITA
NEUQUEN,2986,Neuquen 2986,-58.4741236,-34.6213075,7,FLORES
COSTANERA RAFAEL OBLIGADO AV.,4771,"OBLIGADO RAFAEL, AV.COSTANERA 4771",-58.421167,-34.5532499,14,PALERMO
COSTANERA RAFAEL OBLIGADO AV.,6631,"OBLIGADO RAFAEL, AV.COSTANERA 6631",-58.430743,-34.546014,13,BELGRANO
COSTANERA RAFAEL OBLIGADO AV.,6821,"OBLIGADO RAFAEL, AV.COSTANERA 6821",-58.431103,-34.544954,13,BELGRANO
COSTANERA RAFAEL OBLIGADO AV.,6110,"OBLIGADO RAFAEL, AV.COSTANERA 6110",-58.427836,-34.551719,14,PALERMO
COSTANERA RAFAEL OBLIGADO AV.,6130,"OBLIGADO RAFAEL, AV.COSTANERA 6130",-58.4283878,-34.551472,14,PALERMO
COSTANERA RAFAEL OBLIGADO AV.,6706,"OBLIGADO RAFAEL, AV.COSTANERA 6706",-58.4313734,-34.5453281,13,BELGRANO
COSTANERA RAFAEL OBLIGADO AV.,6722,"OBLIGADO RAFAEL, AV.COSTANERA 6722",-58.4313634,-34.5453981,13,BELGRANO
COSTANERA RAFAEL OBLIGADO AV.,7225,"OBLIGADO RAFAEL, AV.COSTANERA 7225",-58.4354849,-34.5426273,13,BELGRANO
COSTANERA RAFAEL OBLIGADO AV.,7255,"OBLIGADO RAFAEL, AV.COSTANERA 7255",-58.4360733,-34.5425248,13,BELGRANO
COSTANERA RAFAEL OBLIGADO AV.,6561,"OBLIGADO RAFAEL, AV.COSTANERA 6561",-58.430593,-34.546942,13,BELGRANO
COSTANERA RAFAEL OBLIGADO AV.,6330,"OBLIGADO RAFAEL, AV.COSTANERA 6330",-58.430903,-34.549276,13,BELGRANO
COSTANERA RAFAEL OBLIGADO AV.,6340,"OBLIGADO RAFAEL, AV.COSTANERA 6340",-58.430591,-34.549781,13,BELGRANO
OLAZABAL AV.,4602,Olazabal 4602,-58.4809071,-34.5737132,12,VILLA URQUIZA
OLAZABAL AV.,4602,Olazabal 4602,-58.4809071,-34.5737132,12,VILLA URQUIZA
OLAZABAL AV.,2493,Olazï¿½bal 2,-58.4591925,-34.560643,13,BELGRANO
OLIDEN,2804,OLIDEN 2804,-58.4898547,-34.664523,8,VILLA LUGANO
OLIDEN,2910,OLIDEN 2910,-58.4887432,-34.6654029,8,VILLA LUGANO
OLLEROS,3640,OLLEROS 3640,-58.4509118,-34.5825289,15,CHACARITA
OLLEROS,3642,OLLEROS 3642,-58.4509163,-34.5825366,15,CHACARITA
OLLEROS,3904,OLLEROS 3904,-58.4523549,-34.5849569,15,CHACARITA
ORTIZ DE OCAMPO,2622,Ortiz De Ocampo 2622,-58.4043549,-34.5822546,14,PALERMO
PEDRO MORAN,4004,4004 PEDRO MORAN,-58.5105919,-34.6016699,11,VILLA DEVOTO
DON PEDRO DE MENDOZA AV.,1612,Pedro de Mendoza 1612,-58.3571138,-34.6384265,4,LA BOCA
DON PEDRO DE MENDOZA AV.,1620,Pedro de Mendoza 1620,-58.3572581,-34.6384912,4,LA BOCA
PEDRO MORAN,5404,5404 PEDRO MORAN,-58.528536,-34.6133639,10,VILLA REAL
PRES. TTE. GRAL. JUAN DOMINGO PERON,61,"PERON, TTE. GRAL. JUAN DOMINGO 61",-58.3686956,-34.6051508,1,SAN NICOLAS
PICHINCHA,1193,PICHINCHA 1193,-58.3979476,-34.6229866,3,SAN CRISTOBAL
INTEDENTE FRANCISCO RABANAL AV.,1366,RABANAL FRANCISCO 1366,-58.417423,-34.655266,4,NUEVA POMPEYA
COSTANERA RAFAEL OBLIGADO AV.,1210,Rafael Obligado 1210,-58.3953672,-34.572231,2,RECOLETA
COSTANERA RAFAEL OBLIGADO AV.,1221,"1221 OBLIGADO RAFAEL, AV.COSTANERA",-58.4041106,-34.5642374,14,PALERMO
COSTANERA RAFAEL OBLIGADO AV.,1250,Rafael Obligado 1250,-58.4056,-34.562662,14,PALERMO
RAMALLO,2302,RAMALLO 2302,-58.471899,-34.541949,12,SAAVEDRA
JUAN RAMIREZ DE VELASCO,879,Ramirez de Velasco 879,-58.4398643,-34.5949235,15,VILLA CRESPO
JUAN RAMIREZ DE VELASCO,879,Ramirez de Velasco 879,-58.439748,-34.5950477,15,VILLA CRESPO
RIVADAVIA AV.,2935,RIVADAVIA AV 2935,-58.4078275,-34.610168,3,BALVANERA
RIVADAVIA AV.,10847,"rivadavia,av 10847",-58.5167628,-34.6390611,9,LINIERS
RIVADAVIA AV.,11035,AV. RIVADAVIA 11035,-58.5195588,-34.638914,9,LINIERS
RIVADAVIA AV.,11045,"rivadavia,av 11045",-58.5196325,-34.6389102,9,LINIERS
CNEL. ROCA AV.,5490,roca cnel av 5490,-58.4568632,-34.6862978,8,VILLA RIACHUELO
CNEL. ROCA AV.,5500," 5500 ROCA, CNEL. AV.",-58.4569591,-34.6863947,8,VILLA RIACHUELO
CNEL. ROCA AV.,6595,roca cnel av 6595,-58.4669414,-34.6949806,8,VILLA RIACHUELO
RONDEAU,2831,Rondeau 2831,-58.4028948,-34.6352231,4,PARQUE PATRICIOS
SAN NICOLAS,4804,SAN NICOLAS 4804,-58.5137393,-34.5918276,11,VILLA DEVOTO
SAENZ AV.,1067,SAENZ AV. 1067,-58.4165663,-34.6527546,4,NUEVA POMPEYA
SAENZ AV.,1087,SAENZ AV. 1087,-58.416568,-34.6529055,4,NUEVA POMPEYA
SAENZ AV.,661,SAENZ Av. 661,-58.4163321,-34.6475899,4,NUEVA POMPEYA
SAENZ AV.,647,SAENZ Av. 647,-58.416309,-34.6472373,4,NUEVA POMPEYA
PRES. ROQUE SAENZ PEÑA AV,887,Saenz Peï¿½a Roque ,-58.3789069,-34.605047,1,SAN NICOLAS
SALTA,2038,Salta 2030,-58.382449,-34.631186,1,CONSTITUCION
SAN JUAN AV.,3218,SAN JUAN AV 3218,-58.41076,-34.62487,3,SAN CRISTOBAL
SAN LUIS,3108,san luis 3108,-58.4089212,-34.5995427,3,BALVANERA
SAN LUIS,3108,san luis 3108,-58.4089212,-34.5995427,3,BALVANERA
SAN MARTIN AV.,2114,SAN MARTIN AV. 2114,-58.4574133,-34.6048524,6,CABALLITO
SANCHEZ DE LORIA,695,SANCHEZ DE LORIA 695,-58.4127555,-34.617931,5,ALMAGRO
